Codigo Produto,Descrição,Valor_unitário,Código de Barras,Sku,Fornecedor,Data Emissão,NCM,Marca,Peso,Url Imagem,Largura,Altura,Comprimento,Categoria,GTIN_Válido,Preço Final,Taxas,Lucro,Tipo Taxa,Url_Imagem1.0,Url_Imagem2.0,Url_Imagem3.0,Url Cloudinary
17411,LINHA PEDR TRANC 100M,6.789,07898078640029,07898078640029,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2022-03-25 03:58:00,56074900,GENÉRICO,0.081,https://cdn.construja.com.br/produtos/17411/17411.jpg,9.0,3.5,9.0,DIVERSOS - FERRAGENS,True,14.33,6.87,0.68,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692338/imagens_otimizadas_marketplace/img_temp.jpg"
142269,DOBRADICA GONZO C/ABA N1* DETONI,4.151,07898428029924,07898428029924,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-10-03 05:27:00,83021000,DETONI,0.081,https://cdn.construja.com.br/produtos/142269/142269.jpg,4.0,1.5,4.0,DIVERSOS - FERRAGENS,True,10.71,6.14,0.42,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692339/imagens_otimizadas_marketplace/img_temp.jpg"
107201,REFLETOR LED 30W ALUM 6500K FOXLUX,43.624,07898586130876,07898586130876,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2022-07-26 05:35:00,94054900,FOXLUX,0.64,https://cdn.construja.com.br/produtos/107201/107201.jpg,19.0,7.0,19.0,REFLETOR,True,64.98,17.0,4.36,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692339/imagens_otimizadas_marketplace/img_temp.jpg"
107193,LAMP LED TUBULAR T8 18W-1850LM 6500K FOXLUX,8.944,07898586132078,07898586132078,CONSTRUDIGI DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-01-07 08:01:00,85395200,FOXLUX,0.28,https://cdn.construdigi.com.br/produtos/107193/107193.jpg,3.0,3.0,3.0,LÂMPADAS,True,17.3,7.46,0.89,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692340/imagens_otimizadas_marketplace/img_temp.jpg"
117132,ALICATE NIVELADOR PISO/PAREDE* ECOLIDER,43.867,07898590590505,07898590590505,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-01-25 00:55:00,82032010,ECOLIDER,0.33,https://cdn.construja.com.br/produtos/117132/117132.jpg,12.0,2.5,12.0,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,65.32,17.06,4.39,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692340/imagens_otimizadas_marketplace/img_temp.jpg"
185120,SILICONE ALTA TEMP 050G PRETO BLISTER TEK BOND,9.185,07898904869174,07898904869174,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2024-12-17 07:12:00,35061090,TEK BOND,0.07,https://cdn.construja.com.br/produtos/185120/185120.jpg,9.5,3.0,9.5,SELANTES E SILICONES,True,17.63,7.53,0.92,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692341/imagens_otimizadas_marketplace/img_temp.jpg"
159433,DISJ DIN BIP 50A CURVA C LUKMA,19.99,07898948766675,07898948766675,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-07-08 07:47:00,85362000,LUKMA,0.1885,https://cdn.construja.com.br/produtos/159433/159433.jpg,25.0,33.0,25.0,CENTRO DISJUNTOR,True,32.49,10.5,2.0,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692344/imagens_otimizadas_marketplace/img_temp.jpg"
16436,TINTA PO VERDE 5KG SAMPAFLEX,10.36,07898958256272,07898958256272,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2023-07-26 05:34:00,25222000,SAMPAFLEX,5.0,https://cdn.construja.com.br/produtos/16436/16436.jpg,29.0,6.5,29.0,TINTA LATEX,True,19.25,7.85,1.04,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692342/imagens_otimizadas_marketplace/img_temp.jpg"
159389,"FITA MULTIUSO ADESIVA ALUM 0,10X10MX0,6 VEDATUDO",14.69,07898959829413,07898959829413,CONSTRUDIGI DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-08-27 04:42:00,68071000,VEDATUDO,0.85,https://cdn.construdigi.com.br/produtos/159389/159389.jpg,12.5,10.0,12.5,FITAS,True,25.2,9.04,1.47,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692345/imagens_otimizadas_marketplace/img_temp.jpg"
159391,"FITA MULTIUSO ADESIVA ALUM 0,20X10MX0,6 VEDATUDO",26.99,07898959829444,07898959829444,CONSTRUDIGI DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-08-27 04:42:00,68071000,VEDATUDO,1.81,https://cdn.construdigi.com.br/produtos/159391/159391.jpg,12.5,20.0,12.5,FITAS,True,42.11,12.42,2.7,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692345/imagens_otimizadas_marketplace/img_temp.jpg"
159392,"FITA MULTIUSO ADESIVA ALUM 0,30X10MX0,6 VEDATUDO",42.55,07898959829451,07898959829451,CONSTRUDIGI DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-06-05 04:51:00,68071000,VEDATUDO,2.52,https://cdn.construdigi.com.br/produtos/159392/159392.jpg,12.5,30.0,12.5,FITAS,True,63.51,16.7,4.25,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692346/imagens_otimizadas_marketplace/img_temp.jpg"
159393,"FITA MULTIUSO ADESIVA ALUM 0,45X10MX0,6 VEDATUDO",59.99,07898959829468,07898959829468,CONSTRUDIGI DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-06-05 04:51:00,68071000,VEDATUDO,4.21,https://cdn.construdigi.com.br/produtos/159393/159393.jpg,12.5,45.0,12.5,FITAS,True,87.49,21.5,6.0,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692346/imagens_otimizadas_marketplace/img_temp.jpg"
159395,"FITA MULTIUSO ADESIVA ALUM 0,90X10MX0,6 VEDATUDO",148.88,07898959829499,07898959829499,CONSTRUDIGI DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-06-05 04:51:00,68071000,VEDATUDO,7.65,https://cdn.construdigi.com.br/produtos/159395/159395.jpg,12.5,90.0,12.5,FITAS,True,209.71,45.94,14.89,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692347/imagens_otimizadas_marketplace/img_temp.jpg"
180536,DISCO LIXA DIAM C/ VELCRO 100 100MM* THOMPSON,16.179,07898968528826,07898968528826,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-03-18 06:51:00,68042119,THOMPSON,0.034,https://cdn.construja.com.br/produtos/180536/180536.jpg,10.0,0.5,10.0,ACESSÓRIOS FERRAM ELETRICAS,True,27.25,9.45,1.62,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692347/imagens_otimizadas_marketplace/img_temp.jpg"
180537,DISCO LIXA DIAM C/ VELCRO 400 100MM* THOMPSON,16.179,07898968528833,07898968528833,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-03-18 06:51:00,68042119,THOMPSON,0.038,https://cdn.construja.com.br/produtos/180537/180537.jpg,10.0,0.5,10.0,ACESSÓRIOS FERRAM ELETRICAS,True,27.25,9.45,1.62,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692349/imagens_otimizadas_marketplace/img_temp.jpg"
180538,DISCO LIXA DIAM C/ VELCRO 3000 100MM* THOMPSON,16.179,07898968528840,07898968528840,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-03-18 06:51:00,68042119,THOMPSON,0.036,https://cdn.construja.com.br/produtos/180538/180538.jpg,10.0,0.5,10.0,DISCO DIAMANTADO ,True,27.25,9.45,1.62,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692350/imagens_otimizadas_marketplace/img_temp.jpg"
125517,KIT PE MOVES REG ITATIAIA 160MM BR* BENDOOR,5.853,07899817073955,07899817073955,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-04-03 05:40:00,39263000,BENDOOR,0.004775,https://cdn.construja.com.br/produtos/125517/125517.jpg,7.0,15.5,7.0,DIVERSOS-UD,True,13.05,6.61,0.59,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692351/imagens_otimizadas_marketplace/img_temp.jpg"
125518,KIT PE MOVEIS REG BERLIN 130MM BR* BENDOOR,2.32,07899817073962,07899817073962,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-04-03 05:40:00,39263000,BENDOOR,0.0043,https://cdn.construja.com.br/produtos/125518/125518.jpg,4.5,14.0,4.5,DIVERSOS-UD,True,8.19,5.64,0.23,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692350/imagens_otimizadas_marketplace/img_temp.jpg"
125519,KIT PE MOVEIS REG CARIBE 170MM BR* BENDOOR,3.129,07899817073979,07899817073979,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-04-03 05:40:00,39263000,BENDOOR,0.019,https://cdn.construja.com.br/produtos/125519/125519.jpg,6.2,17.0,6.2,DIVERSOS-UD,True,9.3,5.86,0.31,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692352/imagens_otimizadas_marketplace/img_temp.jpg"
125520,KIT PE MOVEIS REG RIO 140MM BR* BENDOOR,4.219,07899817073986,07899817073986,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-04-03 05:40:00,39263000,BENDOOR,0.015,https://cdn.construja.com.br/produtos/125520/125520.jpg,6.0,13.7,6.0,DIVERSOS-UD,True,10.8,6.16,0.42,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692354/imagens_otimizadas_marketplace/img_temp.jpg"
190796,DESEMP PVC CORRUGADA 18X30 AZ* FERJA,5.55,07899932009198,07899932009198,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2020-07-18 02:07:00,39140019,FERJA,0.315,https://cdn.construja.com.br/produtos/190796/190796.jpg,30.0,8.0,30.0,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,12.63,6.53,0.56,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692355/imagens_otimizadas_marketplace/img_temp.jpg"
190798,DESEMP PVC CORRUGADA 22X34 AZ FERJA,9.239,07899932009211,07899932009211,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2021-11-20 23:13:00,39269090,FERJA,0.376,https://cdn.construja.com.br/produtos/190798/190798.jpg,34.0,8.0,34.0,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,17.7,7.54,0.92,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692356/imagens_otimizadas_marketplace/img_temp.jpg"
13523,SERRA MARM PROF 43/8X1200WX220V M0400B** MAKITA,392.54,088381689946,088381689946,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2022-08-19 06:50:00,84672200,MAKITA,3.29,https://cdn.construja.com.br/produtos/13523/13523.jpg,22.5,18.0,22.5,FERRAMENTAS ELÉTRICAS,True,544.74,112.95,39.25,R$ 4.00 fixo,,,,
135112,FURAD HOBBY 3/8X560WX127V TM500 B&D,139.77,0885911155342,0885911155342,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2021-05-21 05:00:00,84672100,B&D,1.578,https://cdn.construja.com.br/produtos/135112/135112.jpg,27.0,26.0,27.0,FERRAMENTAS ELÉTRICAS,True,197.18,43.44,13.98,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692359/imagens_otimizadas_marketplace/img_temp.jpg"
17070,LAMINA SERRA BIMETAL T2 24D IRWIN,6.89,0888317002340,0888317002340,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-10-03 05:27:00,82029990,IRWIN,0.02,https://cdn.construja.com.br/produtos/17070/17070.jpg,1.5,0.5,1.5,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,14.47,6.89,0.69,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692359/imagens_otimizadas_marketplace/img_temp.jpg"
17067,LAMINA SERRA BIMETAL T2 18D IRWIN,6.89,0888317002708,0888317002708,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-10-03 05:27:00,82029990,IRWIN,0.018,https://cdn.construja.com.br/produtos/17067/17067.jpg,1.5,0.5,1.5,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,14.47,6.89,0.69,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692359/imagens_otimizadas_marketplace/img_temp.jpg"
164516,FITA CREPE 24X50 USO GERAL ADERE,4.39,17896193243887,17896193243887,CONSTRUDIGI DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-10-03 05:12:00,48114110,ADERE,0.095,https://cdn.construdigi.com.br/produtos/164516/164516.jpg,12.0,4.8,12.0,FITA CREPE,True,11.04,6.21,0.44,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692360/imagens_otimizadas_marketplace/img_temp.jpg"
155138,CANTON MOVEIS BICRO 1 50PC LEVE* OVERTIME,16.281,17896202401475,17896202401475,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2023-05-30 06:14:00,72162100,OVERTIME,0.353,https://cdn.construja.com.br/produtos/155138/155138.jpg,4.5,5.0,4.5,SUPORTES E CANTONEIRAS,True,27.39,9.48,1.63,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692361/imagens_otimizadas_marketplace/img_temp.jpg"
132149,REG ESFERA PVC LL 3/4 - 54G KRONA,4.88,17897801301012,17897801301012,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-10-17 06:00:00,84818095,KRONA,0.056,https://cdn.construja.com.br/produtos/132149/132149.jpg,7.0,3.0,7.0,CONEXÕES ÁGUA,True,11.71,6.34,0.49,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692361/imagens_otimizadas_marketplace/img_temp.jpg"
132121,JOELHO ESG 75X90 KRONA,3.87,17897801301449,17897801301449,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2022-11-10 04:16:00,39174090,KRONA,0.117,https://cdn.construja.com.br/produtos/132121/132121.jpg,2.85,16.0,2.85,CONEXÕES ESGOTO,True,10.32,6.06,0.39,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692362/imagens_otimizadas_marketplace/img_temp.jpg"
132115,JOELHO ESG 100X45 KRONA,5.743,17897801301647,17897801301647,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-10-17 06:00:00,39174090,KRONA,0.169,https://cdn.construja.com.br/produtos/132115/132115.jpg,18.0,11.0,18.0,CONEXÕES ESGOTO,True,12.9,6.58,0.57,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692362/imagens_otimizadas_marketplace/img_temp.jpg"
13260,CAP LL 11/2 KRONA,4.919,17897801301968,17897801301968,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2023-01-12 05:04:00,39174090,KRONA,0.05,https://cdn.construja.com.br/produtos/13260/13260.jpg,6.0,6.0,6.0,CONEXÕES ÁGUA,True,11.76,6.35,0.49,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692363/imagens_otimizadas_marketplace/img_temp.jpg"
13298,LUVA CORRER 3/4 KRONA,7.762,17897801302194,17897801302194,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-10-17 06:00:00,39174090,KRONA,0.024,https://cdn.construja.com.br/produtos/13298/13298.jpg,3.0,3.0,3.0,CONEXÕES ÁGUA,True,15.67,7.13,0.78,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692363/imagens_otimizadas_marketplace/img_temp.jpg"
132144,CURVA CURTA ESG 100X90 KRONA,15.734,1789780130232,CURVA CURTA ESG 100X90,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-01-07 09:28:00,39174090,KRONA,0.089,https://cdn.construja.com.br/produtos/132144/132144.jpg,9.0,9.0,9.0,CONEXÕES ESGOTO,True,26.63,9.33,1.57,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692364/imagens_otimizadas_marketplace/img_temp.jpg"
172132,ESPATULA LAMIN C/PLAST 04 THOMPSON,3.952,17898011972085,17898011972085,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-08-27 04:52:00,82055900,THOMPSON,0.038,https://cdn.construja.com.br/produtos/172132/172132.jpg,1.0,4.0,1.0,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,10.43,6.09,0.4,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692364/imagens_otimizadas_marketplace/img_temp.jpg"
172133,ESPATULA LAMIN C/PLAST 06 THOMPSON,4.333,17898011972090,ESPATULA LAMIN C/PLAST 06,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-08-27 04:52:00,82055900,THOMPSON,0.044,https://cdn.construja.com.br/produtos/172133/172133.jpg,1.0,6.0,1.0,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,10.96,6.19,0.43,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692364/imagens_otimizadas_marketplace/img_temp.jpg"
172134,ESPATULA LAMIN C/PLAST 08 THOMPSON,4.662,17898011972100,ESPATULA LAMIN C/PLAST 08,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-08-27 04:52:00,82055900,THOMPSON,0.05,https://cdn.construja.com.br/produtos/172134/172134.jpg,1.0,8.0,1.0,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,11.41,6.28,0.47,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692364/imagens_otimizadas_marketplace/img_temp.jpg"
172135,ESPATULA LAMIN C/PLAST 10 THOMPSON,4.836,17898011972115,17898011972115,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-08-27 04:52:00,82055900,THOMPSON,0.0509,https://cdn.construja.com.br/produtos/172135/172135.jpg,1.0,1.0,1.0,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,11.65,6.33,0.48,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692364/imagens_otimizadas_marketplace/img_temp.jpg"
179170,RECEPTACULO E27 1451 THOMPSON,2.422,17898011975482,17898011975482,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-10-23 04:43:00,85366100,THOMPSON,0.07144,https://cdn.construja.com.br/produtos/179170/179170.jpg,5.0,4.0,5.0,LUMINÁRIAS SUPORTES E PLAFON,True,8.33,5.67,0.24,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692367/imagens_otimizadas_marketplace/img_temp.jpg"
191627,"PARAF CHIPB C/CHATA PHS BICR 5,0X35 NEW-FIX",8.382,1789842389680,"PARAF CHIPB C/CHATA PHS BICR 5,0X35",CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-09-11 04:02:00,73181200,NEW-FIX,0.312,https://cdn.construja.com.br/produtos/191627/191627.jpg,8.0,9.0,8.0,PARAFUSOS,True,16.53,7.31,0.84,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692367/imagens_otimizadas_marketplace/img_temp.jpg"
104313,SUP DISJ DIN BAIXO DESTACAVEL 20 UND SUBRAP,7.023,17898709190081,17898709190081,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-01-07 09:28:00,85366990,SUBRAP,0.1,https://cdn.construja.com.br/produtos/104313/104313.jpg,3.5,1.0,3.5,CENTRO DISJUNTOR,True,14.66,6.93,0.7,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692368/imagens_otimizadas_marketplace/img_temp.jpg"
16403,GESSO LENTO 1KG SAMPAFLEX,2.209,17898958256026,17898958256026,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2024-12-17 07:12:00,25202010,SAMPAFLEX,1.005,https://cdn.construja.com.br/produtos/16403/16403.jpg,15.0,3.0,15.0,CIMENTO GESSO REJUNTE ARGAMASSA,True,8.04,5.61,0.22,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692368/imagens_otimizadas_marketplace/img_temp.jpg"
16404,GESSO RAPIDO 1KG SAMPAFLEX,2.209,17898958256033,17898958256033,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2023-12-16 00:48:00,25202010,SAMPAFLEX,1.1,https://cdn.construja.com.br/produtos/16404/16404.jpg,15.0,3.0,15.0,CIMENTO GESSO REJUNTE ARGAMASSA,True,8.04,5.61,0.22,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692370/imagens_otimizadas_marketplace/img_temp.jpg"
16425,TINTA PO AMARELO 5KG SAMPAFLEX,10.36,17898958256156,17898958256156,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2023-07-26 05:34:00,25222000,SAMPAFLEX,5.0,https://cdn.construja.com.br/produtos/16425/16425.jpg,43.0,29.0,43.0,TINTA LATEX,True,19.25,7.85,1.04,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692370/imagens_otimizadas_marketplace/img_temp.jpg"
190797,DESEMP PVC CORRUGADA 22X34 PT FERJA,7.727,17899932009201,17899932009201,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2021-11-20 23:13:00,39269090,FERJA,0.376,https://cdn.construja.com.br/produtos/190797/190797.jpg,34.0,8.0,34.0,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,15.62,7.12,0.77,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692371/imagens_otimizadas_marketplace/img_temp.jpg"
122291,BARRAM DIN 1P 80A 12 POLOS EZ9X33112 SCHNEIDER,12.501,3606480587542,3606480587542,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2021-02-05 04:56:00,85444900,SCHNEIDER,0.054,https://cdn.construja.com.br/produtos/122291/122291.jpg,3.0,0.5,3.0,DIVERSOS ELETRICA,True,22.19,8.44,1.25,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692371/imagens_otimizadas_marketplace/img_temp.jpg"
122290,BARRAM DIN 2P 80A 12 POLOS EZ9X33212 SCHNEIDER,20.142,3606480587566,3606480587566,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2021-02-05 04:56:00,85444900,SCHNEIDER,0.09,https://cdn.construja.com.br/produtos/122290/122290.jpg,3.0,1.0,3.0,DIVERSOS ELETRICA,True,32.7,10.54,2.01,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692372/imagens_otimizadas_marketplace/img_temp.jpg"
101451,REPARO P/INFLAVEIS C/10 PCS* BESTWAY,10.998,6941607307557,6941607307557,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2024-01-26 04:33:00,39269090,BESTWAY,0.02,https://cdn.construja.com.br/produtos/101451/101451.jpg,11.5,0.5,11.5,PRODUTOS PARA PISCINA,True,20.12,8.02,1.1,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692372/imagens_otimizadas_marketplace/img_temp.jpg"
101377,BLOQUEADOR DE AR MASTERBLOCKER,21.59,742832389457,742832389457,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-07-08 07:47:00,84813000,MASTERBLOCKER,0.051,https://cdn.construja.com.br/produtos/101377/101377.jpg,10.0,4.0,10.0,ACESSÓRIOS HIDRÁULICA,True,34.69,10.94,2.16,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692373/imagens_otimizadas_marketplace/img_temp.jpg"
145195,CANETA P/ MARCACAO MEDIA VM MARKING BIC,3.664,7501843501004,7501843501004,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2023-05-30 06:14:00,96082000,BIC,0.011,https://cdn.construja.com.br/produtos/145195/145195.jpg,1.5,1.5,1.5,DIVERSOS - FERRAGENS,True,10.04,6.01,0.37,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692374/imagens_otimizadas_marketplace/img_temp.jpg"
145194,CANETA P/ MARCACAO MEDIA AZ MARKING BIC,3.664,7501843501264,7501843501264,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2023-05-30 06:14:00,96082000,BIC,0.011,https://cdn.construja.com.br/produtos/145194/145194.jpg,1.5,1.5,1.5,DIVERSOS - FERRAGENS,True,10.04,6.01,0.37,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692375/imagens_otimizadas_marketplace/img_temp.jpg"
164703,"FITA MULTIUSO ADESIVA ALUM 0,20X10MX0,7 SIKASEAL",36.39,7612895940649,7612895940649,CONSTRUJA DISTR. DE MATERIAIS P/ CONSTRU,2025-04-23 06:32:00,68071000,SIKASEAL,1.755,https://cdn.construja.com.br/produtos/164703/164703.jpg,12.0,20.0,12.0,FITAS,True,55.04,15.01,3.64,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764692376/imagens_otimizadas_marketplace/img_temp.jpg"
