nome,url_cloudinary
1_CORDA_POLIEST.FIRMEZA_03MM-400MT_CARRET.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804308/imagens_otimizadas_marketplace/a3311ee77512f8f64c4e91fca6808dfe.jpg"
3600_3_CHAVE_BIELA_IMA_16MM.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804308/imagens_otimizadas_marketplace/6eacb23ee370750b1e41aada505eda56.jpg"
d4f491bc30dc1931ba5b405f5fde458c.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804307/imagens_otimizadas_marketplace/c5dd35edab29ce635a939b6e33624e02.jpg"
1_MANTA_FIBRA_DE_VIDRO_BRASCOLA_300GRS.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804308/imagens_otimizadas_marketplace/bff52ef9fe11a29608fa74b77c057b74.jpg"
2136_1_FUNDO_SUPER_GALVITE_P_GALVANIZADO_1_4.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804308/imagens_otimizadas_marketplace/38a01bb08a305c717684da756efe06f0.jpg"
1116_1_PL_MILL_4X4_BR__CEGA_RED__22025_MEC.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804308/imagens_otimizadas_marketplace/ea49fe0604f27660482fac0b1069fd9e.jpg"
3_BOTINA_NOBUCK_BIQ.PVC_CRIVAL_CAFE_40.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804308/imagens_otimizadas_marketplace/feec14409e3ceec54f48ce1fbeb6ba1e.jpg"
3913_3_JOGO_SOQUETE_TITANIUM_1_4_41PCS_5520.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804308/imagens_otimizadas_marketplace/5bb098adb34fe805f47628f759b82c49.jpg"
1752_2_CAVADEIRA_ART_C_CABO_1_25M_FERJA.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804309/imagens_otimizadas_marketplace/e7655652c151f0a8042e57173567129e.jpg"
3007_2_ABRAC_NYLON_BRASFORT_150X3_6_PR_C_100.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804308/imagens_otimizadas_marketplace/509e9de716726b505b80a1bac8a93f4b.jpg"
