ID,Código,Descrição,classificacao_marketplace,canal_ml,canal_shopee,tipo_envio_ml_sugerido,necessitaMontagem,produtoPersonalizado
16646330270,PAI-G00093,ANEL BORRACHA KRONA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330341,132589,Medida:100MM,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330337,132587,Medida:50MM,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330339,132588,Medida:75MM,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334893,PAI-G00094,ANEL DE VEDAÇÃO FORTLEV ESGOTO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334983,327387,Medida:75MM,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334908,PAI-G00095,ANEL VEDACAO BACIA BLUKIT,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334996,182194,Variação:GUIA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646340069,PAI-G00096,ANEL VEDACAO BACIA FERJA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646340146,190102,Variação:COM GUIA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646320310,PAI-G00098,ANEL VEDACAO VASO ARTBOR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646320351,413730,Tipo:GUIA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334906,PAI-G00099,ANEL VEDACAO VASO  BLUKIT,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338517,PAI-G00100,ANEL VEDAÇÃO VASO VEDAH,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338646,420260,TIPO:COM GUIA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319742,PAI-G00101,ANTENA EXT LOG SINAL FORT,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319822,254,Variação:16 EL;Lumens:11DBI,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319817,256,Variação:28 EL;Lumens:14DBI,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339874,PAI-G00102,ANTENA EXT UHF DIGITAL CAPTE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339929,130302,Tipo:28 ELEM,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339291,PAI-G00103,ANTENA DIGITAL PRIME TECH,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339375,130206,Variação:28 ELEM,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646343205,PAI-G00104,ANTENA HDTV DIG LOG BRASFORMA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646423734,413660,Modelo:20E,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646423742,413670,Modelo:32E,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339297,PAI-G00105,ANTENA  DIG LOG SINAL FORT,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339383,409200,Variação:14E,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339298,PAI-G00106,ANTENA EXTERNA DIGITAL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339385,409210,Variação:SINAL FORTE 17E,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339875,PAI-G00107,ANTENA EXT UHF DIGITAL CAPTE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339930,130301,Tipo:16 ELEMENTOS,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339934,130303,Tipo:38 ELEMENTOS,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339878,PAI-G00108,ANTENA EXT  DIGITAL LOG CAPTE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339933,335410,Tipo:17 ELEMENTOS,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339865,PAI-G00109,ANTENA INT  DIGITAL MINI PIX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339919,146622,"Medida:1,5M",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339748,PAI-G00110,ANTENA INTERNA  DIGITAL PIX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339913,146623,"Medida:1,8 M;Tipo:ÍMÃ",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339841,146624,Medida:5 M;Tipo:ÍMÃ,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338680,PAI-G00111,ANTIRRESPINGO SOLDA MUNDIAL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338732,408320,Medida:400ML;Tipo:S/SILICONE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330248,PAI-G00112,ANUNCIADOR PRESENÇA MULTICRA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330298,345601,Modelo:ALC 8MT L09,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330418,PAI-G00113,APLICADOR MASSA CELUL CASTOR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330518,19912,Modelo:095,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322516,PAI-G00114,APLICADOR MASSA CELUL ROMA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322576,199199,Capacidade:230 G,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646424692,199198,Tamanho:M,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646333900,PAI-G00115,APLICADOR MASSA PLASTIC ULTRA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330420,PAI-G00116,APLICADOR REJUNTE EVA CASTOR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330519,331040,Modelo:98,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339419,PAI-G00117,APLICADOR SILICONE FERTAK,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324455,PAI-G00121,AQUECEDOR FAME,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324529,181706,Voltagem:220V,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334700,PAI-G00122,ARALDITE MASSA EPOXI TEKBOND,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334752,397950,Peso:50G,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334218,PAI-G00123,ARALDITE TEKBOND HOBBY,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334274,355674,Medida:23G;Variação:10 MIN,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325285,PAI-G00124,ARAME FARP NELORE MORLAN,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325331,111185,"Medida:250M X 1,6",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325326,111186,"Tamanho:100M;Medida:1,6",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646320014,PAI-G00125,ARAME GALVANIZADO GERDAU,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646415241,11107,"Medida:1,24MMX111M",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646415225,11103,"Medida:2,11MMX38M",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322725,333646,Modelo:N 16,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325288,PAI-G00126,ARAME GALVANIZADO MORLAN,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325330,111183,"Medida:1,24MMX105,36M",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325329,111182,"Peso:1KG;Medida:1,65MMX59,50M",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335084,PAI-G00127,ARAME GALVANIZADO MULTILIT,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335152,101353,Medida:12;Variação:200G,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335153,101354,Medida:14;Variação:200G,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335154,101358,Medida:22;Variação:200G,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322674,PAI-G00128,ARAME RECOZ TORCIDO GERDAU,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322736,111161,Medida:18,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646320174,PAI-G00129,ARAME RECOZ TORCIDO MULTILIT,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646342707,PAI-G00130,ARAME RECOZIDO FERJA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335359,PAI-G00132,ARAME RECOZIDO TORCIDO BRASIL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335470,399160,Medida:N 18,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339280,PAI-G00133,ARAME RECOZIDO TORCIDO BWG,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339345,9707,Modelo:1K CIBRA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646343209,PAI-G00134,ARAME RECOZIDO TORCIDO JAL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646423822,414160,Medida:N 18,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324583,PAI-G00135,ARCO DE SERRA OVERTIME,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324668,183679,Tamanho:MINI,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330616,PAI-G00136,ARCO SERRA FIXO BB THOMPSON,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330714,215201,Modelo:01,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323465,PAI-G00137,ARCO SERRA FIXO EDA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330612,PAI-G00138,ARCO SERRA FIXO THOMPSON,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332202,PAI-G00139,ARCO SERRA RAYCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332293,381772,Tipo:FIXO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339156,PAI-G00140,ARCO SERRA REGISTRO CB R C A,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339228,98205,Cor:LARANJA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339160,PAI-G00141,ARCO SERRA REGISTRO CB RCA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339235,346306,Cor:Vermelho,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330610,PAI-G00142,ARCO SERRA REGISTRO THOMPSON,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330710,17901,Cor:VERMELHO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330715,16877,Tipo:LAR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332016,PAI-G00143,ARGAMASSA ACI IMAR PLACA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332085,PAC04,Peso:20KG;Tipo:IMAR PLACA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332027,PAI-G00144,ARGAMASSA CERAMICA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332106,6054228,Variação:EXTERNA ACII,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332105,6054227,Variação:INTERNA ACI,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323328,PAI-G00145,ARGAMASSA BLOCO VIDRO PKOLL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323405,164276,Cor:BRANCO;Peso:4KG,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332032,PAI-G00146,ARGAMASSA PISO SOBRE PISO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332107,6117813,Cor:CINZA;Variação:PSP,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339139,PAI-G00147,ARM PRESS BOW DUMON,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339204,1244,Variação:Pesada PB1,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319865,PAI-G00148,ARMARIO BANHEIRO HERC,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319919,323,Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324446,PAI-G00152,ARMÁRIO BANHEIRO PRIMAFER,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324517,149142,Modelo:PR5055 2;Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330870,PAI-G00149,ARMARIO BANHEIRO REVERS HERC,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330980,187193,Cor:BRANCO;Modelo:2650 ,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330982,18738,Cor:CINZA CLARO;Modelo:2651 ,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330984,187207,Cor:BEGE;Modelo:2653 ,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335377,PAI-G00153,ARMÁRIO HERC TIVOLI,SOMENTE_ML,SIM,NAO,ML_AGENCIA_COLETA,Não,Não
16646335522,411470,Cor:BRANCO;Modelo:TIVOLI,SOMENTE_ML,SIM,NAO,ML_AGENCIA_COLETA,Não,Não
16646338429,PAI-G00154,ARRUELA LISA CMK,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338523,60593,Medida:1/4;Acabamento:ZINCADA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646423873,60585,Medida:3/16;TIPO:ZINCADA B,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338529,60615,Medida:3/8;Acabamento:ZINCADA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322845,PAI-G00155,ARRUELA LISA JOMARCA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322897,443500,Acabamento:ZINCADA;Medida:3/8,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322894,443490,Acabamento:ZINCADA;Medida:5/16,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335361,PAI-G00156,ARRUELA LISA ZINCADA NEW FIX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335480,11629,Medida:3/4;Modelo:NEW FIX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335474,11625,Medida:3/8;Modelo:NEW FIX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335475,11624,Medida:5/16;Modelo:NEW FIX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335478,11628,Medida:5/8;Modelo:NEW FIX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335196,PAI-G00157,ARRUELA LISA ZINCADO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335285,60607,Medida:D 5/16,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339288,PAI-G00158,ARRUELA LISA ZINCADO GWS,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339371,419880,Medida:C 3/16,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339366,419890,Medida:D 1/4,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339367,419900,Medida:E 5/16,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339368,419910,Medida:F 3/8,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339369,419930,Medida:H 1/2,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322859,PAI-G00159,ARRUELA LISA ZINCADO JOMARCA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322938,443480,Medida:1/4,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322939,443470,Medida:3/16,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335360,PAI-G00160,ARRUELA LISA ZINCADO NEW FIX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335473,11623,Medida:D 1/4,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335471,11627,Medida:H 1/2,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334512,PAI-G00161,ARRUELA LISA ZINCADO STELL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334574,407600,Medida:3/16;Variação:LG,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334573,407590,Medida:5/32;Variação:LG,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335197,PAI-G00162,ARRUELA PARA FUNILEIRO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335286,294322,Medida:D 3/8,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331838,PAI-G00163,ASPIRADOR DE PÓ WAP AUTO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331947,384970,Voltagem:12V,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694459,PAI-G00164,ASSENTO ALMOFADADO PRIME,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694542,384,Cor:PRETO;Formato:OVAL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339415,PAI-G00166,ASSENTO ALUMASA ALMOFADADO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339470,318396,Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324447,PAI-G00167,ASSENTO ATLAS,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324518,427990,Cor:BRANCO;Variação:ALMOFADADO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646343015,PAI-G00168,ASSENTO HERC ALMOFADADO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646422020,351113,Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646343014,PAI-G00169,ASSENTO HERC TAMPA ENVOLVENTE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646421990,190578,Cor:BRANCO;Modelo:3385,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331854,PAI-G00170,ASSENTO METASUL ALMOFADADO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331972,310328,Formato:OVAL;Cor:BEGE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331973,310310,Formato:OVAL;Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331977,311065,Formato:RETANGULAR;Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694553,PAI-G00171,ASSENTO SANITÁRIO OVAL HERC,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694581,177125,Cor:Bege;Tipo:ALMOFADADO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694582,177122,Cor:BRANCO;Tipo:ALMOFADADO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694580,177128,Cor:PRETO;Tipo:ALMOFADADO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694554,PAI-G00172,ASSENTO SANITARIO ALUMASA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694587,139308,Modelo:ROMA;Cor:AREIA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694583,248304,Modelo:ROMA;Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694584,139306,Modelo:ROMA;Cor:CARAMELO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694585,248320,Modelo:ROMA;Cor:CINZA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694586,248339,Modelo:ROMA;Cor:CREME,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694552,PAI-G00174,ASSENTO SANIT ENVOLVENTE HERC,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650695032,18793,Cor:BEGE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650695029,18791,Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650695031,18792,Cor:CINZA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650695033,187281,Cor:PRETO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694458,PAI-G00173,ASSENTO SANIT POPULAR ASTRA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694540,194167,Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694541,194326,Cor:PRETO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694460,PAI-G00177,ASSENTO SANIT PREMIER KRONA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694579,132148,Cor:Bege;Variação:Envolvente,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694578,132147,Cor:Cinza;Variação:Envolvente,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322049,PAI-G00180,ASSENTO SANIT TALENTO ASTRA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322104,19630,Cor:BG,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322103,19475,Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322105,19631,Cor:CINZA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335362,PAI-G00178,ASSENTO SANITARIO THEMA HERC,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335482,177129,Cor:BRANCO;Formato:RETANGULAR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694555,PAI-G00181,ASSENTO TIGRE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694588,106100,Formato:Oval;Cor:Branco,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694589,106194,Formato:Oval;Cor:Cinza,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694556,PAI-G02447,ASSENTO TIGRE ALMOFADO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694590,260487,Formato:Oval;Cor:Branco,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322998,PAI-G00182,AUMENTO CURTO GARDEN,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323051,334987,Tamanho:CURTO;Tipo:P/TORNEIRA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646343144,PAI-G00183,AVENTAL VINILSEG,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646422928,436680,Material:OXFORD;Cor:PRETO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646422919,436720,Material:PVC K1000;Cor:LARANJA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323318,PAI-G00185,BACIA CONVENCIONAL DECA IZY,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323386,19215,Cor:Branca;Modelo:P1117,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646333896,PAI-G00186,BACIA CONVENCIONAL LORENZETTI ,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646333982,445,Modelo:WAY;Cor:PRETA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323334,PAI-G00187,BACIA LOGASA CONVENCIONAL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323413,56189,Cor:BRANCA;Tamanho:01,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338469,PAI-G00188,BACIA PARA CAIXA ACOPLADA ,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338582,193225,Cor:CINZA;Tipo:EVORA LUZARTE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323335,PAI-G00189,BACIA PARA CAIXA ACOPLADA ,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323415,139294,Cor:BRANCO;Tipo:PARATI LOGASA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646340055,PAI-G00190,BACIA PARA CAIXA ACOPLADA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646340109,469,Cor:BRANCA;Modelo:WAY LOREN,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646340110,471,Cor:PRETA;Modelo:WAY LOREN,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323320,PAI-G00191,BACIA P/CAIXA ACOPLADA ,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323387,359866,Cor:BRANCO;Modelo:DECA IZY,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339132,PAI-G00192,BACIA P/CX ACOPLADA ST.MARINA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339190,381543,Cor:BRANCA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339195,398650,Formato:QUADRADA;Cor:BRANCA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339131,PAI-G00193,BACIA STA MARINA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339189,381535,Tipo:CONVENCIONAL;Cor:BRANCA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
